X,Y,Dim2,contrib,correlation,type,REACTOME
ENSG00000146007,ZMAT2,0.051890786,0.001950868,0.846593635,mRNA,ENSG00000146007
ENSG00000172667,ZMAT3,-0.039788909,0.001147021,-0.841860498,mRNA,ENSG00000172667
ENSG00000100319,ZMAT5,-0.04714765,0.001610525,-0.619581766,mRNA,ENSG00000100319
ENSG00000108175,ZMIZ1,-0.050617251,0.001856284,-0.475688068,mRNA,ENSG00000108175
ENSG00000224596,ZMIZ1-AS1,0.045330538,0.001488775,0.594650907,mRNA,ENSG00000224596
ENSG00000122515,ZMIZ2,-0.04939926,0.001768025,-0.702845969,mRNA,ENSG00000122515
ENSG00000084073,ZMPSTE24,0.017503178,0.000221963,0.851906116,mRNA,ENSG00000084073
ENSG00000197056,ZMYM1,0.038233631,0.001059104,0.551406351,mRNA,ENSG00000197056
ENSG00000121741,ZMYM2,0.062973571,0.002873188,0.892816162,mRNA,ENSG00000121741
ENSG00000147130,ZMYM3,-0.007663294,4.25E-05,-0.259350526,mRNA,ENSG00000147130
ENSG00000146463,ZMYM4,-0.0038659,1.08E-05,-0.251604721,mRNA,ENSG00000146463
ENSG00000132950,ZMYM5,0.023406706,0.000396943,0.531593275,mRNA,ENSG00000132950
ENSG00000163867,ZMYM6,0.029461019,0.000628844,0.564626655,mRNA,ENSG00000163867
ENSG00000004838,ZMYND10,-0.056992042,0.002353292,-0.299951865,mRNA,ENSG00000004838
ENSG00000015171,ZMYND11,-0.01687737,0.000206375,-0.684485193,mRNA,ENSG00000015171
ENSG00000066185,ZMYND12,-0.010519283,8.02E-05,-0.112075093,mRNA,ENSG00000066185
ENSG00000165724,ZMYND19,-0.046622162,0.001574825,-0.648358531,mRNA,ENSG00000165724
ENSG00000101040,ZMYND8,-0.025274137,0.000462807,-0.770727347,mRNA,ENSG00000101040
ENSG00000256223,ZNF10,0.068656802,0.003415187,0.864550772,mRNA,ENSG00000256223
ENSG00000197020,ZNF100,-0.085235948,0.005263722,-0.628076427,mRNA,ENSG00000197020
ENSG00000181896,ZNF101,0.06910574,0.003459996,0.722821157,mRNA,ENSG00000181896
ENSG00000103994,ZNF106,-0.031299169,0.000709762,-0.850930572,mRNA,ENSG00000103994
ENSG00000196247,ZNF107,-0.030397672,0.000669465,-0.718043084,mRNA,ENSG00000196247
ENSG00000062370,ZNF112,0.06721606,0.003273358,0.656586299,mRNA,ENSG00000062370
ENSG00000178150,ZNF114,0.040583977,0.001193319,0.481597462,mRNA,ENSG00000178150
ENSG00000152926,ZNF117,0.026004888,0.000489956,0.233394478,mRNA,ENSG00000152926
ENSG00000164631,ZNF12,0.042256847,0.001293724,0.633398449,mRNA,ENSG00000164631
ENSG00000197961,ZNF121,0.022154906,0.000355621,0.44163891,mRNA,ENSG00000197961
ENSG00000196418,ZNF124,0.059204472,0.002539548,0.9685316,mRNA,ENSG00000196418
ENSG00000172262,ZNF131,0.027173618,0.000534986,0.893630417,mRNA,ENSG00000172262
ENSG00000131849,ZNF132,0.010194759,7.53E-05,0.136689791,mRNA,ENSG00000131849
ENSG00000125846,ZNF133,0.014715002,0.00015688,0.15769324,mRNA,ENSG00000125846
ENSG00000213762,ZNF134,0.001153309,9.64E-07,0.041359671,mRNA,ENSG00000213762
ENSG00000196646,ZNF136,0.070714764,0.003622994,0.918931133,mRNA,ENSG00000196646
ENSG00000123870,ZNF137P,0.095136985,0.006557619,0.368318385,mRNA,ENSG00000123870
ENSG00000197008,ZNF138,-0.010681606,8.27E-05,-0.175581551,mRNA,ENSG00000197008
ENSG00000105708,ZNF14,0.048474001,0.001702414,0.815974209,mRNA,ENSG00000105708
ENSG00000196387,ZNF140,0.049197033,0.001753579,0.716225448,mRNA,ENSG00000196387
ENSG00000131127,ZNF141,-0.026400312,0.00050497,-0.317401219,mRNA,ENSG00000131127
ENSG00000115568,ZNF142,-0.057642075,0.00240728,-0.816967114,mRNA,ENSG00000115568
ENSG00000166478,ZNF143,0.00230846,3.86E-06,0.051872158,mRNA,ENSG00000166478
ENSG00000167635,ZNF146,0.001824501,2.41E-06,0.048848879,mRNA,ENSG00000167635
ENSG00000163848,ZNF148,0.018686951,0.000253002,0.434377905,mRNA,ENSG00000163848
ENSG00000179909,ZNF154,0.27847603,0.056185342,0.88137752,mRNA,ENSG00000179909
ENSG00000204920,ZNF155,-0.014449853,0.000151277,-0.282685846,mRNA,ENSG00000204920
ENSG00000170631,ZNF16,0.03698842,0.00099124,0.836541608,mRNA,ENSG00000170631
ENSG00000170949,ZNF160,0.048912859,0.001733379,0.794048536,mRNA,ENSG00000170949
ENSG00000197279,ZNF165,0.056002842,0.00227231,0.398378561,mRNA,ENSG00000197279
ENSG00000175787,ZNF169,0.060560168,0.002657183,0.699143407,mRNA,ENSG00000175787
ENSG00000186272,ZNF17,0.010384285,7.81E-05,0.401637494,mRNA,ENSG00000186272
ENSG00000103343,ZNF174,0.023876561,0.000413039,0.890121186,mRNA,ENSG00000103343
ENSG00000105497,ZNF175,0.053321399,0.002059921,0.653750918,mRNA,ENSG00000105497
ENSG00000154957,ZNF18,-0.044891387,0.001460069,-0.370336312,mRNA,ENSG00000154957
ENSG00000167384,ZNF180,0.010946831,8.68E-05,0.386854228,mRNA,ENSG00000167384
ENSG00000197841,ZNF181,0.018371993,0.000244546,0.410678948,mRNA,ENSG00000197841
ENSG00000147118,ZNF182,0.054512266,0.002152959,0.794891823,mRNA,ENSG00000147118
ENSG00000096654,ZNF184,0.02742122,0.00054478,0.689256159,mRNA,ENSG00000096654
ENSG00000147394,ZNF185,-0.01405348,0.000143092,-0.259244253,mRNA,ENSG00000147394
ENSG00000136870,ZNF189,0.054883559,0.002182388,0.87766992,mRNA,ENSG00000136870
ENSG00000157429,ZNF19,0.019071576,0.000263524,0.267777266,mRNA,ENSG00000157429
ENSG00000226314,ZNF192P1,0.114972521,0.009577133,0.49309949,mRNA,ENSG00000226314
ENSG00000005801,ZNF195,0.072715085,0.003830861,0.7548735,mRNA,ENSG00000005801
ENSG00000186448,ZNF197,-0.010800637,8.45E-05,-0.46808243,mRNA,ENSG00000186448
ENSG00000275111,ZNF2,0.055155004,0.002204029,0.761824918,mRNA,ENSG00000275111
ENSG00000132010,ZNF20,0.051120985,0.001893415,0.350771512,mRNA,ENSG00000132010
ENSG00000010539,ZNF200,0.028802199,0.000601034,0.473844933,mRNA,ENSG00000010539
ENSG00000166261,ZNF202,0.034172521,0.000846061,0.7154257,mRNA,ENSG00000166261
ENSG00000204789,ZNF204P,0.236511283,0.040527622,0.941995073,mRNA,ENSG00000204789
ENSG00000122386,ZNF205,-0.063112146,0.002885847,-0.795261568,mRNA,ENSG00000122386
ENSG00000010244,ZNF207,-0.009537103,6.59E-05,-0.272101419,mRNA,ENSG00000010244
ENSG00000121417,ZNF211,0.057501675,0.002395567,0.624405164,mRNA,ENSG00000121417
ENSG00000170260,ZNF212,0.012984972,0.00012216,0.229978099,mRNA,ENSG00000170260
ENSG00000085644,ZNF213,-0.023976165,0.000416492,-0.224797774,mRNA,ENSG00000085644
ENSG00000263072,ZNF213-AS1,0.025909847,0.000486382,0.460440136,mRNA,ENSG00000263072
ENSG00000149050,ZNF214,-0.0061145,2.71E-05,-0.065032092,mRNA,ENSG00000149050
ENSG00000149054,ZNF215,-0.005260138,2.00E-05,-0.126650203,mRNA,ENSG00000149054
ENSG00000171940,ZNF217,-0.001727155,2.16E-06,-0.070607172,mRNA,ENSG00000171940
ENSG00000165804,ZNF219,0.014104084,0.000144124,0.100278767,mRNA,ENSG00000165804
ENSG00000165512,ZNF22,-0.027669498,0.00055469,-0.720785064,mRNA,ENSG00000165512
ENSG00000159905,ZNF221,0.033263371,0.000801641,0.254666674,mRNA,ENSG00000159905
ENSG00000159885,ZNF222,0.032908795,0.000784642,0.963035958,mRNA,ENSG00000159885
ENSG00000178386,ZNF223,0.084610938,0.005186811,0.375140441,mRNA,ENSG00000178386
ENSG00000267680,ZNF224,0.043743725,0.001386369,0.590550238,mRNA,ENSG00000267680
ENSG00000256294,ZNF225,0.028714556,0.000597381,0.337299969,mRNA,ENSG00000256294
ENSG00000167380,ZNF226,0.018486126,0.000247593,0.430487629,mRNA,ENSG00000167380
ENSG00000131115,ZNF227,0.008220783,4.90E-05,0.276869258,mRNA,ENSG00000131115
ENSG00000167377,ZNF23,0.008698276,5.48E-05,0.143360564,mRNA,ENSG00000167377
ENSG00000159882,ZNF230,0.018240985,0.00024107,0.588441045,mRNA,ENSG00000159882
ENSG00000167840,ZNF232,-0.010183672,7.51E-05,-0.608993516,mRNA,ENSG00000167840
ENSG00000263002,ZNF234,0.094875379,0.006521604,0.830510768,mRNA,ENSG00000263002
ENSG00000159917,ZNF235,0.136314873,0.013462753,0.828055157,mRNA,ENSG00000159917
ENSG00000130856,ZNF236,-0.037595907,0.001024067,-0.720326583,mRNA,ENSG00000130856
ENSG00000264278,ZNF236-DT,0.182533256,0.024139674,0.702753607,mRNA,ENSG00000264278
ENSG00000196793,ZNF239,0.020235145,0.000296661,0.374975342,mRNA,ENSG00000196793
ENSG00000172466,ZNF24,0.033097866,0.000793684,0.55821036,mRNA,ENSG00000172466
ENSG00000198105,ZNF248,0.027292128,0.000539662,0.528877992,mRNA,ENSG00000198105
ENSG00000175395,ZNF25,-0.033533329,0.000814706,-0.920805988,mRNA,ENSG00000175395
ENSG00000196150,ZNF250,0.026602041,0.000512717,0.790225432,mRNA,ENSG00000196150
ENSG00000198169,ZNF251,-0.097473711,0.006883707,-0.413340044,mRNA,ENSG00000198169
ENSG00000196922,ZNF252P,-0.017843692,0.000230684,-0.606001908,mRNA,ENSG00000196922
ENSG00000255559,ZNF252P-AS1,-0.316004109,0.072349053,-0.88397104,mRNA,ENSG00000255559
ENSG00000256771,ZNF253,-0.017975987,0.000234117,-0.280335494,mRNA,ENSG00000256771
ENSG00000213096,ZNF254,-0.016001239,0.000185505,-0.236929719,mRNA,ENSG00000213096
ENSG00000152454,ZNF256,-0.013791884,0.000137814,-0.089224013,mRNA,ENSG00000152454
ENSG00000198393,ZNF26,0.074313513,0.004001133,0.88362526,mRNA,ENSG00000198393
ENSG00000254004,ZNF260,-0.021230211,0.000326555,-0.247206076,mRNA,ENSG00000254004
ENSG00000006194,ZNF263,0.010152481,7.47E-05,0.39134018,mRNA,ENSG00000006194
ENSG00000083844,ZNF264,0.028184286,0.000575521,0.707348126,mRNA,ENSG00000083844
ENSG00000174652,ZNF266,0.069844685,0.003534387,0.919547348,mRNA,ENSG00000174652
ENSG00000185947,ZNF267,-0.024645179,0.000440059,-0.320394418,mRNA,ENSG00000185947
ENSG00000090612,ZNF268,-0.0187775,0.00025546,-0.482847963,mRNA,ENSG00000090612
ENSG00000257267,ZNF271P,-0.000479252,1.66E-07,-0.015514053,mRNA,ENSG00000257267
ENSG00000198039,ZNF273,0.039165733,0.001111373,0.934793291,mRNA,ENSG00000198039
ENSG00000171606,ZNF274,0.025772136,0.000481225,0.629030635,mRNA,ENSG00000171606
ENSG00000063587,ZNF275,-0.013251555,0.000127228,-0.344594817,mRNA,ENSG00000063587
ENSG00000158805,ZNF276,-0.03433326,0.000854039,-0.399356875,mRNA,ENSG00000158805
ENSG00000198839,ZNF277,0.064992435,0.003060364,0.807347767,mRNA,ENSG00000198839
ENSG00000198538,ZNF28,-0.004617385,1.54E-05,-0.057074863,mRNA,ENSG00000198538
ENSG00000056277,ZNF280C,-0.039382037,0.001123683,-0.855576808,mRNA,ENSG00000056277
ENSG00000137871,ZNF280D,0.015422403,0.000172326,0.32194026,mRNA,ENSG00000137871
ENSG00000162702,ZNF281,0.019157038,0.000265891,0.622337329,mRNA,ENSG00000162702
ENSG00000170265,ZNF282,0.0075011,4.08E-05,0.082863652,mRNA,ENSG00000170265
ENSG00000167637,ZNF283,0.048431718,0.001699445,0.782450481,mRNA,ENSG00000167637
ENSG00000186026,ZNF284,0.056074852,0.002278157,0.711674113,mRNA,ENSG00000186026
ENSG00000187607,ZNF286A,0.024955446,0.000451209,0.501555182,mRNA,ENSG00000187607
ENSG00000249459,ZNF286B,-0.008061493,4.71E-05,-0.130442121,mRNA,ENSG00000249459
ENSG00000141040,ZNF287,0.042373077,0.001300851,0.573146097,mRNA,ENSG00000141040
ENSG00000188994,ZNF292,-0.021178139,0.000324955,-0.441820401,mRNA,ENSG00000188994
ENSG00000170684,ZNF296,-0.031382584,0.000713551,-0.341015663,mRNA,ENSG00000170684
ENSG00000166526,ZNF3,0.029798936,0.000643352,0.567763982,mRNA,ENSG00000166526
ENSG00000168661,ZNF30,0.035970165,0.000937416,0.743717995,mRNA,ENSG00000168661
ENSG00000145908,ZNF300,0.027341594,0.00054162,0.310297096,mRNA,ENSG00000145908
ENSG00000089335,ZNF302,0.016160129,0.000189207,0.533619339,mRNA,ENSG00000089335
ENSG00000131845,ZNF304,0.053075218,0.002040943,0.927195048,mRNA,ENSG00000131845
ENSG00000197935,ZNF311,0.200113261,0.029013434,0.933976021,mRNA,ENSG00000197935
ENSG00000205903,ZNF316,0.024173572,0.000423379,0.318144627,mRNA,ENSG00000205903
ENSG00000130803,ZNF317,0.011700034,9.92E-05,0.512148005,mRNA,ENSG00000130803
ENSG00000171467,ZNF318,-0.000875564,5.55E-07,-0.034032416,mRNA,ENSG00000171467
ENSG00000166188,ZNF319,0.009906935,7.11E-05,0.180322848,mRNA,ENSG00000166188
ENSG00000169740,ZNF32,0.042474112,0.001307061,0.713358979,mRNA,ENSG00000169740
ENSG00000226245,ZNF32-AS1,0.107783037,0.008416824,0.49650821,mRNA,ENSG00000226245
ENSG00000230565,ZNF32-AS2,0.049383506,0.001766897,0.510894837,mRNA,ENSG00000230565
ENSG00000182986,ZNF320,0.074374726,0.004007727,0.890746456,mRNA,ENSG00000182986
ENSG00000213801,ZNF321P,-0.092688338,0.006224401,-0.591335307,mRNA,ENSG00000213801
ENSG00000181315,ZNF322,0.032385023,0.000759864,0.555188426,mRNA,ENSG00000181315
ENSG00000083812,ZNF324,-0.042077789,0.001282783,-0.757750397,mRNA,ENSG00000083812
ENSG00000249471,ZNF324B,-0.082512988,0.004932783,-0.934669478,mRNA,ENSG00000249471
ENSG00000162664,ZNF326,0.041550512,0.001250835,0.875763337,mRNA,ENSG00000162664
ENSG00000181894,ZNF329,0.034706689,0.000872718,0.613121134,mRNA,ENSG00000181894
ENSG00000109445,ZNF330,0.001766247,2.26E-06,0.057928384,mRNA,ENSG00000109445
ENSG00000130844,ZNF331,0.019441036,0.000273833,0.393196203,mRNA,ENSG00000130844
ENSG00000160961,ZNF333,0.029376417,0.000625238,0.333396608,mRNA,ENSG00000160961
ENSG00000198185,ZNF334,0.092791749,0.006238298,0.701517029,mRNA,ENSG00000198185
ENSG00000198026,ZNF335,-0.050263494,0.001830428,-0.938806794,mRNA,ENSG00000198026
ENSG00000130684,ZNF337,0.111716564,0.009042375,0.723758204,mRNA,ENSG00000130684
ENSG00000213742,ZNF337-AS1,-0.124166432,0.011170067,-0.770130858,mRNA,ENSG00000213742
ENSG00000189180,ZNF33A,0.006188002,2.77E-05,0.215489834,mRNA,ENSG00000189180
ENSG00000196693,ZNF33B,0.051879862,0.001950047,0.782224735,mRNA,ENSG00000196693
ENSG00000196378,ZNF34,-0.029137159,0.000615094,-0.229696825,mRNA,ENSG00000196378
ENSG00000131061,ZNF341,-0.002026525,2.98E-06,-0.022764126,mRNA,ENSG00000131061
ENSG00000088876,ZNF343,-0.00120998,1.06E-06,-0.015695367,mRNA,ENSG00000088876
ENSG00000251247,ZNF345,0.074744851,0.004047715,0.808624415,mRNA,ENSG00000251247
ENSG00000113761,ZNF346,0.01020469,7.54E-05,0.185742763,mRNA,ENSG00000113761
ENSG00000197937,ZNF347,-0.002838236,5.84E-06,-0.075209845,mRNA,ENSG00000197937
ENSG00000169981,ZNF35,-0.038834024,0.001092628,-0.786223023,mRNA,ENSG00000169981
ENSG00000256683,ZNF350,0.051285826,0.001905645,0.726704992,mRNA,ENSG00000256683
ENSG00000169131,ZNF354A,0.049970891,0.001809179,0.87269822,mRNA,ENSG00000169131
ENSG00000178338,ZNF354B,0.047468314,0.001632507,0.786092244,mRNA,ENSG00000178338
ENSG00000177932,ZNF354C,-0.015479184,0.000173598,-0.441212049,mRNA,ENSG00000177932
ENSG00000198816,ZNF358,-0.003549648,9.13E-06,-0.049041265,mRNA,ENSG00000198816
ENSG00000160094,ZNF362,-0.01300935,0.000122619,-0.196541556,mRNA,ENSG00000160094
ENSG00000138311,ZNF365,0.080634671,0.004710761,0.706485011,mRNA,ENSG00000138311
ENSG00000165244,ZNF367,-0.015301547,0.000169636,-0.572679765,mRNA,ENSG00000165244
ENSG00000075407,ZNF37A,-0.014955567,0.000162052,-0.294037373,mRNA,ENSG00000075407
ENSG00000234420,ZNF37BP,0.028437525,0.00058591,0.442969304,mRNA,ENSG00000234420
ENSG00000161298,ZNF382,0.154215937,0.017230819,0.671330401,mRNA,ENSG00000161298
ENSG00000188283,ZNF383,0.034325697,0.000853662,0.621917361,mRNA,ENSG00000188283
ENSG00000126746,ZNF384,-0.012258316,0.00010887,-0.445359566,mRNA,ENSG00000126746
ENSG00000161642,ZNF385A,-0.019183119,0.000266616,-0.239975092,mRNA,ENSG00000161642
ENSG00000144331,ZNF385B,-0.013958753,0.000141169,-0.287057093,mRNA,ENSG00000144331
ENSG00000124613,ZNF391,0.050903611,0.001877347,0.687862226,mRNA,ENSG00000124613
ENSG00000160908,ZNF394,-0.000132467,1.27E-08,-0.003561567,mRNA,ENSG00000160908
ENSG00000186918,ZNF395,-0.008507821,5.24E-05,-0.206574263,mRNA,ENSG00000186918
ENSG00000186496,ZNF396,0.167580752,0.020346779,0.554302283,mRNA,ENSG00000186496
ENSG00000186812,ZNF397,0.024771154,0.00044457,0.21516941,mRNA,ENSG00000186812
ENSG00000197024,ZNF398,0.024242546,0.000425798,0.861898952,mRNA,ENSG00000197024
ENSG00000176222,ZNF404,0.013521243,0.000132459,0.172903554,mRNA,ENSG00000176222
ENSG00000215421,ZNF407,-0.023530942,0.000401168,-0.570868459,mRNA,ENSG00000215421
ENSG00000175213,ZNF408,-0.050555468,0.001851756,-0.556926365,mRNA,ENSG00000175213
ENSG00000147124,ZNF41,0.027509701,0.000548301,0.792244633,mRNA,ENSG00000147124
ENSG00000119725,ZNF410,0.025068169,0.000455295,0.121054649,mRNA,ENSG00000119725
ENSG00000133250,ZNF414,-0.099833693,0.007221072,-0.849116427,mRNA,ENSG00000133250
ENSG00000170954,ZNF415,0.082675494,0.004952232,0.774105928,mRNA,ENSG00000170954
ENSG00000083817,ZNF416,0.033681854,0.000821939,0.611634563,mRNA,ENSG00000083817
ENSG00000173480,ZNF417,0.030530276,0.000675319,0.407117295,mRNA,ENSG00000173480
ENSG00000196724,ZNF418,0.063589319,0.00292965,0.734718873,mRNA,ENSG00000196724
ENSG00000105136,ZNF419,0.059575889,0.002571511,0.844768104,mRNA,ENSG00000105136
ENSG00000197050,ZNF420,-0.003786362,1.04E-05,-0.073984052,mRNA,ENSG00000197050
ENSG00000204947,ZNF425,0.015239012,0.000168252,0.230749601,mRNA,ENSG00000204947
ENSG00000130818,ZNF426,0.059868966,0.002596874,0.711209769,mRNA,ENSG00000130818
ENSG00000278611,ZNF426-DT,7.64E-05,4.23E-09,0.000624899,mRNA,ENSG00000278611
ENSG00000131116,ZNF428,0.066729749,0.003226163,0.777123374,mRNA,ENSG00000131116
ENSG00000197013,ZNF429,0.03237492,0.00075939,0.447710368,mRNA,ENSG00000197013
ENSG00000198521,ZNF43,0.036299581,0.000954664,0.696521864,mRNA,ENSG00000198521
ENSG00000118620,ZNF430,-0.039805729,0.001147991,-0.876841427,mRNA,ENSG00000118620
ENSG00000196705,ZNF431,0.045330275,0.001488758,0.496357962,mRNA,ENSG00000196705
ENSG00000256087,ZNF432,0.066627183,0.003216254,0.935198104,mRNA,ENSG00000256087
ENSG00000197647,ZNF433,-0.0243693,0.000430263,-0.269406244,mRNA,ENSG00000197647
ENSG00000219665,ZNF433-AS1,-0.026590333,0.000512265,-0.494448849,mRNA,ENSG00000219665
ENSG00000125945,ZNF436,0.050558386,0.001851969,0.80726188,mRNA,ENSG00000125945
ENSG00000249087,ZNF436-AS1,0.025638101,0.000476233,0.338627002,mRNA,ENSG00000249087
ENSG00000183621,ZNF438,-0.005985759,2.60E-05,-0.189792226,mRNA,ENSG00000183621
ENSG00000171291,ZNF439,0.099447867,0.007165365,0.722434476,mRNA,ENSG00000171291
ENSG00000197857,ZNF44,0.08202263,0.004874328,0.872593085,mRNA,ENSG00000197857
ENSG00000171295,ZNF440,0.045478023,0.001498479,0.817013799,mRNA,ENSG00000171295
ENSG00000197044,ZNF441,-0.014792574,0.000158539,-0.207475392,mRNA,ENSG00000197044
ENSG00000198342,ZNF442,0.072172454,0.0037739,0.589583335,mRNA,ENSG00000198342
ENSG00000180855,ZNF443,0.018228348,0.000240737,0.326371755,mRNA,ENSG00000180855
ENSG00000167685,ZNF444,0.044520621,0.001436051,0.541822714,mRNA,ENSG00000167685
ENSG00000185219,ZNF445,-0.01452916,0.000152943,-0.324168743,mRNA,ENSG00000185219
ENSG00000083838,ZNF446,-0.05692732,0.00234795,-0.546562227,mRNA,ENSG00000083838
ENSG00000173275,ZNF449,0.088406277,0.00566257,0.895839531,mRNA,ENSG00000173275
ENSG00000124459,ZNF45,0.015741358,0.000179528,0.607888375,mRNA,ENSG00000124459
ENSG00000112200,ZNF451,0.026711997,0.000516964,0.718959478,mRNA,ENSG00000112200
ENSG00000226803,ZNF451-AS1,-0.008435988,5.16E-05,-0.099037527,mRNA,ENSG00000226803
ENSG00000197714,ZNF460,0.086377188,0.00540562,0.523729893,mRNA,ENSG00000197714
ENSG00000267871,ZNF460-AS1,-0.13096833,0.012427391,-0.669161007,mRNA,ENSG00000267871
ENSG00000197808,ZNF461,0.044932703,0.001462758,0.934887391,mRNA,ENSG00000197808
ENSG00000148143,ZNF462,-0.003019242,6.60E-06,-0.073152974,mRNA,ENSG00000148143
ENSG00000181444,ZNF467,-0.070399361,0.003590747,-0.712812684,mRNA,ENSG00000181444
ENSG00000204604,ZNF468,0.040783527,0.001205083,0.72925133,mRNA,ENSG00000204604
ENSG00000197016,ZNF470,0.019658516,0.000279994,0.449325199,mRNA,ENSG00000197016
ENSG00000142528,ZNF473,0.012859217,0.000119805,0.501240889,mRNA,ENSG00000142528
ENSG00000180035,ZNF48,-0.045354765,0.001490367,-0.602151103,mRNA,ENSG00000180035
ENSG00000198464,ZNF480,-0.078524194,0.004467395,-0.719015475,mRNA,ENSG00000198464
ENSG00000173258,ZNF483,-0.448945558,0.146027534,-0.767386727,mRNA,ENSG00000173258
ENSG00000127081,ZNF484,0.068024731,0.003352595,0.941206141,mRNA,ENSG00000127081
ENSG00000198298,ZNF485,0.044009699,0.00140328,0.696504776,mRNA,ENSG00000198298
ENSG00000256229,ZNF486,0.039147138,0.001110318,0.910413807,mRNA,ENSG00000256229
ENSG00000243660,ZNF487,0.01778094,0.000229064,0.225809883,mRNA,ENSG00000243660
ENSG00000265763,ZNF488,0.000914467,6.06E-07,0.010346893,mRNA,ENSG00000265763
ENSG00000188033,ZNF490,0.090168507,0.005890568,0.410212581,mRNA,ENSG00000188033
ENSG00000177599,ZNF491,0.12070048,0.010555174,0.849517915,mRNA,ENSG00000177599
ENSG00000196268,ZNF493,0.06266829,0.002845398,0.493985504,mRNA,ENSG00000196268
ENSG00000162714,ZNF496,-0.029807839,0.000643737,-0.490015904,mRNA,ENSG00000162714
ENSG00000174586,ZNF497,0.014042803,0.000142875,0.160278883,mRNA,ENSG00000174586
ENSG00000103199,ZNF500,0.01126693,9.20E-05,0.191223669,mRNA,ENSG00000103199
ENSG00000186446,ZNF501,0.041091206,0.001223334,0.647595217,mRNA,ENSG00000186446
ENSG00000196653,ZNF502,0.031168099,0.00070383,0.565826544,mRNA,ENSG00000196653
ENSG00000165655,ZNF503,-0.029695818,0.000638908,-0.251885126,mRNA,ENSG00000165655
ENSG00000237149,ZNF503-AS2,0.038987422,0.001101277,0.339855662,mRNA,ENSG00000237149
ENSG00000081665,ZNF506,-0.004852704,1.71E-05,-0.083669184,mRNA,ENSG00000081665
ENSG00000168813,ZNF507,-0.006653538,3.21E-05,-0.209704109,mRNA,ENSG00000168813
ENSG00000081386,ZNF510,-0.01370183,0.000136021,-0.548665846,mRNA,ENSG00000081386
ENSG00000198546,ZNF511,-0.040225223,0.001172315,-0.477947336,mRNA,ENSG00000198546
ENSG00000243943,ZNF512,0.036151413,0.000946887,0.73495546,mRNA,ENSG00000243943
ENSG00000196700,ZNF512B,-0.067347771,0.003286199,-0.640903329,mRNA,ENSG00000196700
ENSG00000163795,ZNF513,0.03959151,0.001135668,0.584137236,mRNA,ENSG00000163795
ENSG00000144026,ZNF514,0.079669619,0.004598677,0.817058392,mRNA,ENSG00000144026
ENSG00000101493,ZNF516,0.008516243,5.25E-05,0.20868521,mRNA,ENSG00000101493
ENSG00000197363,ZNF517,-0.002456103,4.37E-06,-0.039282803,mRNA,ENSG00000197363
ENSG00000177853,ZNF518A,-0.050275,0.001831267,-0.397928508,mRNA,ENSG00000177853
ENSG00000178163,ZNF518B,0.024709901,0.000442374,0.886128752,mRNA,ENSG00000178163
ENSG00000175322,ZNF519,0.076367974,0.00422542,0.512677923,mRNA,ENSG00000175322
ENSG00000198795,ZNF521,-0.21489017,0.033456499,-0.977063352,mRNA,ENSG00000198795
ENSG00000171443,ZNF524,-0.109447717,0.008678822,-0.710108483,mRNA,ENSG00000171443
ENSG00000203326,ZNF525,-0.001428664,1.48E-06,-0.012312105,mRNA,ENSG00000203326
ENSG00000167625,ZNF526,-0.029468647,0.00062917,-0.896765051,mRNA,ENSG00000167625
ENSG00000189164,ZNF527,0.026609472,0.000513003,0.316401698,mRNA,ENSG00000189164
ENSG00000167555,ZNF528,0.04986541,0.001801549,0.773651973,mRNA,ENSG00000167555
ENSG00000269834,ZNF528-AS1,0.09208135,0.006143145,0.918389277,mRNA,ENSG00000269834
ENSG00000186020,ZNF529,-0.003383303,8.29E-06,-0.08729628,mRNA,ENSG00000186020
ENSG00000233527,ZNF529-AS1,0.049395427,0.00176775,0.523922774,mRNA,ENSG00000233527
ENSG00000183647,ZNF530,0.024019155,0.000417987,0.679524406,mRNA,ENSG00000183647
ENSG00000074657,ZNF532,0.021560934,0.000336808,0.639734297,mRNA,ENSG00000074657
ENSG00000171817,ZNF540,0.120210225,0.010469603,0.68581532,mRNA,ENSG00000171817
ENSG00000240225,ZNF542P,0.022230818,0.000358062,0.370755803,mRNA,ENSG00000240225
ENSG00000178229,ZNF543,0.036527413,0.000966686,0.481170804,mRNA,ENSG00000178229
ENSG00000198131,ZNF544,0.011015097,8.79E-05,0.490811005,mRNA,ENSG00000198131
ENSG00000187187,ZNF546,0.088378048,0.005658955,0.509061881,mRNA,ENSG00000187187
ENSG00000152433,ZNF547,0.085975855,0.005355505,0.660389362,mRNA,ENSG00000152433
